index,timestamp,direction,outcome,setup_score,passed_checks,chk_structure_aligned,chk_secondary_confirmation,chk_htf_aligned,chk_vwap_aligned,chk_ema_aligned,chk_rsi_not_extreme,chk_adx_trending,chk_volume_above_average,regime,htf_score,structure_type,cisd,fvg,order_block,sweep_kind,level_source,sweep_reaction,sweep_reaction_atr_ratio,bars_to_reclaim,rsi14,macd,adx,atr14,above_vwap,above_ema20,ema20_gt_ema50,volume,volume_ratio,probability,confidence,rr,risk_amount,reward_amount,time_bucket,day_of_week
35367,2025-11-27T07:55:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.078,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,68.0125,3.5148578811369506,3,24.46,-22.4989,59.16,19.35,,False,False,0.0,,0.5259,56.8,2.0,72.685,145.37,MID,Thursday
35402,2025-11-28T04:35:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.141,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,5.4875,0.189878892733564,1,62.62,13.3629,17.27,28.9,,True,True,0.0,,0.4541,27.7,2.0,17.34,34.68,MID,Friday
35435,2025-11-28T07:20:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.101,BOS,True,True,False,UPPER_SWEEP,EQUAL_LOW,21.325,1.5294522660278709,3,36.0,-6.421,47.94,13.9429,,False,False,0.0,,0.5259,57.5,2.0,24.5443,49.0886,MID,Friday
35467,2025-12-01T03:45:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,False,True,False,TRANSITION,0.14,CHOCH,True,True,True,LOWER_SWEEP,PDH,88.85,4.410217210022634,2,82.14,1.6515,72.26,20.1464,,True,False,0.0,,0.4541,54.7,2.0,95.4146,190.8293,OPENING,Monday
35484,2025-12-01T05:10:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.117,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,23.4333,1.3459137197240778,2,34.03,9.9424,37.51,17.4107,,False,True,0.0,,0.5259,58.1,2.0,32.6911,65.3821,MID,Monday
35497,2025-12-01T06:15:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.069,BOS,False,True,False,UPPER_SWEEP,EQUAL_HIGH,65.7,3.6814147391070473,3,28.9,-8.1911,60.17,17.8464,,False,False,0.0,,0.5259,56.5,2.0,73.0346,146.0693,MID,Monday
35515,2025-12-01T07:45:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.073,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,25.9417,1.490902298850575,3,58.53,-12.6723,7.3,17.4,,True,False,0.0,,0.4541,52.4,2.0,29.19,58.38,MID,Monday
35532,2025-12-01T09:10:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.059,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,36.3286,2.067896561341993,3,52.5,-1.2918,13.32,17.5679,,False,False,0.0,,0.4541,52.0,2.0,41.7068,83.4136,CLOSING,Monday
35548,2025-12-02T04:15:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.013,BOS,False,True,False,UPPER_SWEEP,PDL,9.05,0.3533679282487398,3,28.89,-25.1591,59.02,25.6107,,False,False,0.0,,0.5259,33.0,2.0,64.9611,129.9221,OPENING,Tuesday
35568,2025-12-02T05:55:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.006,CHOCH,True,False,True,UPPER_SWEEP,EQUAL_LOW,23.55,1.6744523367675606,3,53.16,-12.993,10.49,14.0643,,False,False,0.0,,0.4541,50.2,2.0,30.1064,60.2129,MID,Tuesday
35589,2025-12-02T07:40:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.018,BOS,True,False,True,UPPER_SWEEP,EQUAL_LOW,8.85,0.688142947117964,1,40.37,-10.9512,3.33,12.8607,,False,False,0.0,,0.4541,40.2,2.0,18.1361,36.2721,MID,Tuesday
35607,2025-12-02T09:10:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.031,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,12.34,0.7472311875162738,3,35.61,-9.1041,41.6,16.5143,,False,False,0.0,,0.5259,46.8,2.0,37.5014,75.0029,CLOSING,Tuesday
35620,2025-12-03T04:00:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.08,CHOCH,False,True,False,UPPER_SWEEP,PDL,68.6,2.9258223010782034,3,29.22,-15.7743,39.72,23.4464,,False,False,0.0,,0.5259,56.8,2.0,135.2446,270.4893,OPENING,Wednesday
35645,2025-12-03T06:05:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,-0.059,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,5.2,0.31950844854070665,3,57.31,-14.2359,13.23,16.275,,True,False,0.0,,0.4541,29.3,2.0,53.9275,107.855,MID,Wednesday
35658,2025-12-03T07:10:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,-0.066,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_HIGH,16.8,1.106303957012189,3,51.01,-0.7338,9.92,15.1857,,False,False,0.0,,0.4541,52.2,2.0,41.3686,82.7371,MID,Wednesday
35671,2025-12-03T08:15:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.071,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,32.075,2.3702899032670466,2,40.26,-2.4452,33.83,13.5321,,False,False,0.0,,0.5259,56.5,2.0,44.7532,89.5064,MID,Wednesday
35684,2025-12-03T09:20:00+00:00,BULLISH,WIN,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.031,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,30.75,1.589442997146756,3,61.7,3.2849,16.14,19.3464,,True,False,0.0,,0.4541,51.0,2.0,41.1346,82.2693,CLOSING,Wednesday
35696,2025-12-04T04:05:00+00:00,BULLISH,WIN,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.005,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,54.225,2.388766519823789,3,71.89,16.1476,30.3,22.7,,True,True,0.0,,0.5259,54.3,2.0,69.82,139.64,OPENING,Thursday
35708,2025-12-04T05:05:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,False,True,False,TRANSITION,0.055,BOS,False,True,False,LOWER_SWEEP,EQUAL_LOW,27.45,1.4953342303522887,3,87.72,30.1069,91.13,18.3571,,True,True,0.0,,0.4541,51.8,2.0,45.3357,90.6714,MID,Thursday
35723,2025-12-04T06:20:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,False,True,False,RANGE,0.0,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,35.4625,2.4767947813576012,3,12.78,3.7186,96.56,14.3179,,False,True,0.0,,0.4541,50.0,2.0,48.0318,96.0636,MID,Thursday
35735,2025-12-04T07:20:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.016,BOS,False,True,False,UPPER_SWEEP,EQUAL_HIGH,30.575,2.199640287769784,3,29.65,-9.749,48.04,13.9,,False,True,0.0,,0.5259,54.7,2.0,39.24,78.48,MID,Thursday
35760,2025-12-04T09:25:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.021,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,53.35,2.9959959791319197,2,76.52,2.8871,52.13,17.8071,,True,False,0.0,,0.5259,54.9,2.0,55.8807,111.7614,CLOSING,Thursday
35776,2025-12-05T04:30:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,RANGE,0.048,CHOCH,True,False,True,LOWER_SWEEP,EQUAL_LOW,66.9,2.2642352367801157,0,58.8,10.6145,6.88,29.5464,,True,True,0.0,,0.4541,51.6,2.0,81.4546,162.9093,MID,Friday
35805,2025-12-05T06:55:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.093,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,24.825,1.5964630225080385,2,62.76,18.6965,17.44,15.55,,True,True,0.0,,0.4541,53.1,2.0,40.605,81.21,MID,Friday
35822,2025-12-05T08:20:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.089,BOS,False,True,False,UPPER_SWEEP,EQUAL_LOW,22.275,1.5862108253993121,3,37.67,13.6834,11.35,14.0429,,False,True,0.0,,0.4541,53.0,2.0,28.6543,57.3086,MID,Friday
35834,2025-12-05T09:20:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.067,BOS,True,False,False,UPPER_SWEEP,EQUAL_HIGH,4.775,0.25795891025190837,2,27.5,-3.6966,57.74,18.5107,,False,True,0.0,,0.5259,31.7,2.0,11.9011,23.8021,CLOSING,Friday
35846,2025-12-08T04:05:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.037,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,53.95,2.347479125058198,3,41.12,-5.9697,27.79,22.9821,,False,True,0.0,,0.5259,55.4,2.0,60.9982,121.9964,OPENING,Monday
35863,2025-12-08T05:30:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.002,BOS,False,True,False,UPPER_SWEEP,EQUAL_HIGH,39.1125,2.140218878248974,3,42.58,-19.0955,25.73,18.275,,False,False,0.0,,0.5259,54.2,2.0,42.1775,84.355,MID,Monday
35878,2025-12-08T06:45:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.013,BOS,True,False,True,UPPER_SWEEP,EQUAL_LOW,12.25,0.8062976785208881,3,39.02,-16.5254,37.67,15.1929,,False,False,0.0,,0.5259,48.1,2.0,19.3193,38.6386,MID,Monday
35890,2025-12-08T07:45:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.035,BOS,False,False,True,UPPER_SWEEP,EQUAL_LOW,33.27,1.9187625798042598,1,31.14,-16.959,30.36,17.3393,,False,False,0.0,,0.5259,55.3,2.0,38.3339,76.6679,MID,Monday
35908,2025-12-08T09:15:00+00:00,BULLISH,LOSS,37.5,3,True,True,False,False,False,True,False,False,TRANSITION,-0.066,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,38.3167,1.959933503836317,2,62.02,-24.1086,9.01,19.55,,False,False,0.0,,0.3843,48.0,2.0,43.205,86.41,CLOSING,Monday
35954,2025-12-09T06:50:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.044,CHOCH,False,False,True,LOWER_SWEEP,PDL,19.15,0.8521943448116271,3,65.16,14.849,37.47,22.4714,,True,False,0.0,,0.5259,50.7,2.0,50.6971,101.3943,MID,Tuesday
35978,2025-12-09T08:50:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.108,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,45.525,2.1383981624571966,2,31.67,-1.7521,53.03,21.2893,,False,False,0.0,,0.5259,57.8,2.0,73.2289,146.4579,MID,Tuesday
35995,2025-12-10T04:00:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.041,BOS,False,True,False,LOWER_SWEEP,EQUAL_LOW,66.9,2.7591724957107036,3,73.16,3.3518,60.63,24.2464,,True,False,0.0,,0.5259,55.5,2.0,71.7246,143.4493,OPENING,Wednesday
36011,2025-12-10T05:20:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.071,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,67.45,3.1450499850790807,3,37.67,9.3,29.46,21.4464,,False,True,0.0,,0.5259,56.5,2.0,81.5446,163.0893,MID,Wednesday
36031,2025-12-10T07:00:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,False,True,False,TRANSITION,-0.108,BOS,False,True,False,UPPER_SWEEP,EQUAL_LOW,32.775,1.9546275920061544,2,14.74,-17.0214,55.35,16.7679,,False,False,0.0,,0.4541,53.6,2.0,49.3268,98.6536,MID,Wednesday
36049,2025-12-10T08:30:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,-0.121,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,55.975,3.149723713382176,3,39.73,-9.3039,11.21,17.7714,,False,False,0.0,,0.4541,54.0,2.0,67.0771,134.1543,MID,Wednesday
36070,2025-12-11T04:00:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.086,CHOCH,True,False,False,LOWER_SWEEP,EQUAL_HIGH,55.65,2.201162087010177,3,59.0,-5.005,48.59,25.2821,,True,False,0.0,,0.5259,57.0,2.0,63.8782,127.7564,OPENING,Thursday
36083,2025-12-11T05:05:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,-0.053,CHOCH,True,True,False,LOWER_SWEEP,EQUAL_LOW,30.15,0.9191064395371239,3,56.1,12.6596,7.94,32.8036,,True,False,0.0,,0.4541,49.1,2.0,44.8804,89.7607,MID,Thursday
36100,2025-12-11T06:30:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.015,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,58.675,2.6897493845780063,3,67.31,18.6469,17.24,21.8143,,True,True,0.0,,0.4541,50.5,2.0,64.4314,128.8629,MID,Thursday
36113,2025-12-11T07:35:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.041,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_HIGH,42.7,2.093506697260301,3,51.11,16.7289,6.76,20.3964,,False,True,0.0,,0.4541,51.4,2.0,49.5896,99.1793,MID,Thursday
36129,2025-12-11T08:55:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.003,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,44.35,2.3563603132604376,3,69.23,9.4802,43.35,18.8214,,True,True,0.0,,0.5259,54.3,2.0,57.7821,115.5643,MID,Thursday
36142,2025-12-12T03:45:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.061,CHOCH,True,True,True,LOWER_SWEEP,EQUAL_HIGH,52.65,2.1235918347591447,1,71.84,15.7693,39.13,24.7929,,True,True,0.0,,0.5259,56.2,2.0,113.9793,227.9586,OPENING,Friday
36200,2025-12-12T08:35:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.067,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,16.275,1.35383565974013,3,66.81,8.3571,28.17,12.0214,,True,True,0.0,,0.5259,56.4,2.0,33.8521,67.7043,MID,Friday
36217,2025-12-15T03:45:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.012,CHOCH,False,True,True,UPPER_SWEEP,EQUAL_LOW,47.64,2.370149253731343,3,25.38,-1.0434,64.19,20.1,,False,True,0.0,,0.5259,54.6,2.0,103.21,206.42,OPENING,Monday
36236,2025-12-15T05:20:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,RANGE,0.018,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,35.425,1.8378728923476004,2,79.68,-4.9784,12.42,19.275,,True,False,0.0,,0.4541,50.6,2.0,47.3275,94.655,MID,Monday
36248,2025-12-15T06:20:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.028,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,45.31,2.878122836326217,3,65.45,2.3523,43.74,15.7429,,True,False,0.0,,0.5259,55.1,2.0,47.5743,95.1486,MID,Monday
36264,2025-12-15T07:40:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.048,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,27.9833,2.317457556935818,3,68.35,11.2184,36.74,12.075,,True,True,0.0,,0.5259,55.8,2.0,36.6075,73.215,MID,Monday
36282,2025-12-15T09:10:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,RANGE,0.04,CHOCH,True,False,True,LOWER_SWEEP,EQUAL_HIGH,17.6833,1.2576400890425083,1,52.07,1.9066,8.11,14.0607,,True,True,0.0,,0.4541,51.3,2.0,28.5561,57.1121,CLOSING,Monday
36295,2025-12-16T04:00:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.045,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_HIGH,59.75,3.0351981387504634,3,22.09,-20.7214,54.45,19.6857,,False,False,0.0,,0.5259,55.7,2.0,66.0186,132.0371,OPENING,Tuesday
36319,2025-12-16T06:00:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.055,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_HIGH,15.325,1.1378908367302993,2,32.71,-15.9362,23.69,13.4679,,False,False,0.0,,0.5259,56.0,2.0,22.2468,44.4936,MID,Tuesday
36344,2025-12-16T08:05:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.034,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,24.9,1.55625,2,50.9,-2.4412,7.17,16.0,,True,False,0.0,,0.4541,51.1,2.0,27.05,54.1,MID,Tuesday
36356,2025-12-16T09:05:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,-0.065,CHOCH,True,False,False,UPPER_SWEEP,EQUAL_LOW,6.05,0.31533902854730345,2,42.21,-9.003,7.04,19.1857,,False,False,0.0,,0.4541,29.3,2.0,14.2186,28.4371,CLOSING,Tuesday
36368,2025-12-17T03:50:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.015,CHOCH,True,True,True,LOWER_SWEEP,EQUAL_HIGH,76.8875,3.1795212161061284,3,63.71,-3.7698,38.86,24.1821,,True,False,0.0,,0.5259,54.7,2.0,87.7682,175.5364,OPENING,Wednesday
36382,2025-12-17T05:00:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.08,BOS,True,False,False,UPPER_SWEEP,EQUAL_LOW,22.6,0.9982640806031989,3,23.2,-14.6196,61.93,22.6393,,False,False,0.0,,0.5259,56.8,2.0,32.1639,64.3279,MID,Wednesday
36400,2025-12-17T06:30:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,-0.088,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,45.4333,2.615935144721009,2,42.14,-9.5486,11.51,17.3679,,False,False,0.0,,0.4541,52.9,2.0,55.4368,110.8736,MID,Wednesday
36431,2025-12-17T09:05:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,-0.094,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,49.65,2.7083640172157035,3,39.28,-3.1331,14.51,18.3321,,False,False,0.0,,0.4541,53.1,2.0,58.3332,116.6664,CLOSING,Wednesday
36443,2025-12-18T03:50:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,-0.072,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,29.05,1.2896781354051055,2,51.27,0.7511,7.12,22.525,,False,False,0.0,,0.4541,52.4,2.0,41.4525,82.905,OPENING,Thursday
36457,2025-12-18T05:00:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.027,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_HIGH,65.6167,2.7405493904247185,3,64.75,6.9167,34.42,23.9429,,True,False,0.0,,0.5259,55.1,2.0,72.1443,144.2886,MID,Thursday
36474,2025-12-18T06:25:00+00:00,BULLISH,WIN,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.021,CHOCH,True,True,False,LOWER_SWEEP,EQUAL_HIGH,11.425,0.7916380845476404,2,59.07,15.0779,14.72,14.4321,,True,True,0.0,,0.4541,43.8,2.0,26.2432,52.4864,MID,Thursday
36491,2025-12-18T07:50:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.02,CHOCH,True,True,False,UPPER_SWEEP,EQUAL_LOW,9.95,0.7628671537771508,3,44.71,9.3008,7.57,13.0429,,False,True,0.0,,0.4541,42.8,2.0,17.5543,35.1086,MID,Thursday
36503,2025-12-18T08:50:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,False,True,False,TRANSITION,-0.083,BOS,False,False,True,UPPER_SWEEP,EQUAL_LOW,47.95,2.71067820659947,3,17.47,-15.355,73.46,17.6893,,False,False,0.0,,0.4541,52.8,2.0,51.4189,102.8379,MID,Thursday
36517,2025-12-19T03:45:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,False,True,False,RANGE,0.026,CHOCH,True,True,True,LOWER_SWEEP,EQUAL_HIGH,108.2625,3.9003534230881467,1,82.73,1.2859,71.73,27.7571,,True,False,0.0,,0.4541,50.9,2.0,121.1757,242.3514,OPENING,Friday
36544,2025-12-19T06:00:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,RANGE,0.016,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,24.1167,1.753036613821227,2,40.61,10.501,12.31,13.7571,,False,True,0.0,,0.4541,50.5,2.0,32.0257,64.0514,MID,Friday
36557,2025-12-19T07:05:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,RANGE,0.035,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,5.05,0.31022323787057854,2,61.66,4.4809,11.32,16.2786,,True,True,0.0,,0.4541,28.2,2.0,31.7279,63.4557,MID,Friday
36569,2025-12-19T08:05:00+00:00,BULLISH,WIN,50.0,4,True,True,False,False,True,True,False,False,RANGE,0.039,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,13.77,0.9487195386618713,2,66.39,6.8822,18.93,14.5143,,True,True,0.0,,0.4541,49.6,2.0,22.7014,45.4029,MID,Friday
36585,2025-12-19T09:25:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.027,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_HIGH,20.93,1.5703074591479975,2,40.0,4.8113,21.86,13.3286,,False,True,0.0,,0.5259,55.1,2.0,25.6329,51.2657,CLOSING,Friday
36601,2025-12-22T04:30:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,False,True,False,TRANSITION,0.139,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,25.025,0.997011952191235,2,86.03,45.072,79.46,25.1,,True,True,0.0,,0.4541,54.5,2.0,29.46,58.92,MID,Monday
36623,2025-12-22T06:20:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.128,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,11.19,1.170857268418244,2,62.64,15.6682,35.86,9.5571,,True,True,0.0,,0.5259,58.4,2.0,13.3057,26.6114,MID,Monday
36650,2025-12-22T08:35:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.101,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,19.1333,2.081312752232701,1,43.75,3.4395,5.47,9.1929,,False,True,0.0,,0.4541,53.4,2.0,22.5193,45.0386,MID,Monday
36692,2025-12-23T05:50:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.12,CHOCH,True,False,False,LOWER_SWEEP,EQUAL_HIGH,6.6,0.6011695480298034,3,57.49,8.7145,0.39,10.9786,,True,True,0.0,,0.4541,40.7,2.0,19.4979,38.9957,MID,Tuesday
36724,2025-12-23T08:30:00+00:00,BULLISH,WIN,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.11,CHOCH,True,False,True,LOWER_SWEEP,EQUAL_HIGH,17.4857,1.5757993583504561,2,62.53,4.142,23.32,11.0964,,True,True,0.0,,0.5259,57.8,2.0,19.5596,39.1193,MID,Tuesday
36763,2025-12-24T05:30:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.096,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,20.725,1.5692317011304526,3,38.47,3.2986,7.89,13.2071,,False,True,0.0,,0.4541,53.2,2.0,23.0707,46.1414,MID,Wednesday
36792,2025-12-24T07:55:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.068,BOS,True,False,False,UPPER_SWEEP,EQUAL_LOW,6.1125,0.5626225343556418,3,26.57,-7.4622,55.32,10.8643,,False,False,0.0,,0.5259,41.9,2.0,14.5864,29.1729,MID,Wednesday
36804,2025-12-24T08:55:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.047,BOS,False,True,False,UPPER_SWEEP,EQUAL_HIGH,26.575,1.8546822439038009,3,24.95,-12.0026,56.24,14.3286,,False,False,0.0,,0.5259,55.7,2.0,31.4829,62.9657,MID,Wednesday
36821,2025-12-26T04:05:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.015,BOS,False,True,False,UPPER_SWEEP,EQUAL_LOW,21.675,1.0281233842928361,2,30.5,-13.2622,54.52,21.0821,,False,False,0.0,,0.5259,54.7,2.0,47.2582,94.5164,OPENING,Friday
36840,2025-12-26T05:40:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.005,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,20.05,1.8788537586446015,3,28.45,-12.4949,44.7,10.6714,,False,False,0.0,,0.5259,54.3,2.0,23.3171,46.6343,MID,Friday
36856,2025-12-26T07:00:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.008,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,17.875,1.71875,3,35.73,-10.8899,35.42,10.4,,False,False,0.0,,0.5259,54.4,2.0,22.24,44.48,MID,Friday
36875,2025-12-26T08:35:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.006,CHOCH,True,False,True,UPPER_SWEEP,EQUAL_LOW,4.425,0.49050036579688294,1,52.66,-4.3526,0.88,9.0214,,False,False,0.0,,0.4541,33.2,2.0,13.8021,27.6043,MID,Friday
36908,2025-12-29T05:05:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.015,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,3.3167,0.22828765331828255,2,35.87,-5.7373,45.26,14.5286,,False,False,0.0,,0.5259,28.9,2.0,20.8529,41.7057,MID,Monday
